id,outliers
283,42.01023018030332
284,31.39066310920304
285,59.902236402296595
286,47.78192743044641
287,43.998427754132706
288,42.26334132159029
289,46.031410843157346
290,56.09763251928692
291,29.56608983558676
292,31.317442480929238
293,45.17480687211259
294,38.396304635774406
295,51.171037118582454
296,32.29252902492385
297,47.03335434730745
298,31.0153736786388
299,35.092783404958915
300,37.08622916330467
301,34.656673088066455
302,56.099160045387265
303,30.190097140743084
304,34.026254185739575
305,33.43728491804325
306,44.14693208963102
307,33.8079612057429
308,41.94546886665424
309,43.9410058841181
310,37.22878788389497
311,47.01114151790331
312,34.507852620558346
313,29.42455313441141
314,31.375452799009036
315,47.50284786924729
316,29.83260553721854
317,38.850402638992534
318,40.86433361351514
319,57.16852294397189
320,45.496880066040426
321,38.78041862330997
322,42.371867763428504
323,30.715389250448382
324,35.61271103447987
325,49.51385671104677
326,30.178059559954157
327,38.57572195409465
328,39.81992434926276
329,30.464257395419992
330,30.167174747827133
331,41.883736095796316
332,58.18824988208257
333,48.15102482185175
334,34.772620269080484
335,46.71150355302977
336,32.464180966968115
337,41.90692155930795
338,29.665804882645332
339,42.55715216114599
340,54.757449175841145
341,29.859427986838416
342,42.23826515639442
343,37.2520546128339
344,42.1773139918012
345,53.78863787325966
346,41.09769649101585
347,27.66788570970458
348,49.71326530416327
349,40.74570066371516
350,42.54333208261899
351,48.51315833777247
352,57.09536817264589
353,42.073132998837934
354,34.50689643115656
355,44.80763696372681
356,31.739361965505008
357,49.615918644218965
358,35.73974539949144
359,29.764283276552856
360,34.792370356483694
361,39.2644719898429
362,45.905570987232686
363,31.976586299166247
364,34.509047506049534
365,47.094840613145514
366,45.57093471970119
367,31.9563923180012
368,41.585013761372636
369,31.214197689890554
370,47.53344501697788
371,33.05184574238675
372,32.801387130144825
373,41.37680528979685
374,34.83602431885954
375,35.75570613832487
376,45.36828199854929
377,38.319226853079115
378,42.98262916338496
379,42.535546089139075
380,35.06642692730022
381,30.970422353137206
382,30.853858243962133
383,42.02589235603776
384,24.32051111840876
385,41.95293287638291
386,31.29490839376079
387,31.956117504923622
388,51.03684420302416
389,30.667695062238135
390,47.349940333766206
391,38.82253643056241
392,37.173543091058946
393,49.29869450255926
394,43.33888163976356
395,52.52062179505005
396,48.94461590341756
397,54.207351445816045
398,31.75507404751456
399,32.48414358568564
400,30.70161032669445
401,45.01872587035336
402,34.23752497313663
403,31.49808273409989
404,33.1578106970844
405,30.971584818250076
406,44.62548686486732
407,43.778098244780665
408,73.01370645140163
409,26.27471533119461
410,25.06339422673908
411,31.369413840105615
412,27.57288326736468
413,54.358788025404316
414,41.99070422882045
415,37.29310910011954
416,37.525320300609664
417,31.838914502628032
418,39.519119257707246
419,51.41250378735649
420,48.12761299504208
421,47.94335634848872
422,53.33585927556874
423,30.56398248239536
424,30.14166068426684
425,44.83580930670486
426,44.98836323998576
427,36.16077859496674
428,43.345643275396206
429,38.070451662029555
430,49.20244578563811
431,33.08960512101481
432,36.424554776052176
433,54.362646547391606
434,26.679670084407746
435,41.535961923370394
436,33.67920173597196
437,32.98765137029513
438,40.70040336768851
439,36.48476356197315
440,39.217330243276066
441,32.365086540912415
442,58.46148481650626
443,32.24145456928032
444,51.25843395232317
445,44.96416463743611
446,31.06346940664807
447,41.72045787399594
448,41.56410026839375
449,32.410738828666524
450,26.852394463422094
451,36.146310113855755
452,33.952327568602406
453,53.56041301516335
454,32.16492617185618
455,30.715051440555747
456,53.72727671140091
457,40.07994884170036
458,24.551240784227378
459,25.221662066515506
460,63.06378817596236
461,27.290406298611853
462,36.14196538464785
463,31.820010751965402
464,43.951786469192456
465,32.27133757234598
466,41.73697978581706
467,47.24026577331402
468,39.72248132817836
469,51.4779840701251
470,35.20676776417707
471,37.134540612738526
472,41.373131949268384
473,27.600068310393553
474,30.271304149623102
475,49.467963111075875
476,43.13858558670659
477,29.55930758888973
478,34.91278005702588
479,54.02376591349168
480,26.359447609425743
481,44.60887617700028
482,39.7790729869109
483,26.129921109226693
484,42.79042890269053
485,57.555386915891084
486,29.11405997417401
487,35.19098302003026
488,52.6341724219358
489,32.087007433558
490,43.251340888686485
491,38.902480175381825
492,52.07487519327901
493,29.254533518687808
494,49.83844661854776
495,24.24842007548169
496,39.75367898605295
497,37.088176838888515
498,34.93134784006982
499,48.61711604213784
500,42.44820365924795
501,33.24600795305158
502,39.75544220079
503,49.61693174406702
504,42.46513934307036
505,46.90360862385523
506,39.783292696865466
507,42.09021591748743
508,62.644005577678854
509,32.45539939808434
510,45.00794398987229
511,33.77378280620334
512,46.22842987168531
513,34.83488649110669
514,50.83994516580985
515,44.43667901698484
516,45.28437035493714
517,38.30689287971663
518,27.22362269949689
519,36.59975388571992
520,50.666312909848
521,31.11327407097075
522,29.20682717503647
523,26.608865075512167
524,38.95207414842048
525,62.85133017774683
526,32.25085928091745
527,41.43773360475744
528,44.01206339842575
529,31.810044348745855
530,48.65854719882046
531,28.586820195779822
532,31.214197689890554
533,40.857218822219956
534,39.61038480492951
535,43.7854298202647
536,45.215572252978305
537,46.931059382282754
538,30.84025154148737
539,42.02282907741382
540,55.13397719213198
541,37.1295854736952
542,53.29261974650785
543,38.43810357490879
544,33.105031500942715
545,39.58268312327264
546,29.502765883702725
547,28.938121749872728
548,27.72283757587543
549,46.217250530314104
550,39.24221796166979
551,46.21887214797994
552,44.961019521723664
553,38.44356341434531
554,53.182193504060464
555,34.04764400061086
556,27.91302325620496
557,38.32329959025445
558,29.20418159434017
559,50.43928276835629
560,34.49761738653295
561,53.199063858787206
562,32.23849924720166
563,25.940355124973344
564,42.34519322226437
565,48.104517966778914
566,34.24030025155821
567,31.27558406737486
568,42.851018953273325
569,44.64023546309014
570,28.953020668480924
571,32.68179534949046
572,48.46136897474008
573,34.33007805591376
574,38.21261224848703
575,37.700492642903775
576,44.142551164949225
577,52.123989472660625
578,47.07770512577184
579,41.566823367733804
580,41.486983583951954
581,31.598453627225467
582,24.95085879445245
583,47.58337792957594
584,37.2378877072901
585,32.5154572268878
586,36.85433289680083
587,29.168505447646403
588,32.8826705337501
589,28.489552232135647
590,59.86002679352404
591,32.3310082425574
592,39.11203714386596
593,59.65064758559193
594,34.980522302846175
595,52.82007020200776
596,43.516340389802046
597,42.905064920457
598,29.78572427177328
599,68.17357441208574
600,28.066323390849696
601,38.317768253374425
602,29.346132221424213
603,30.017406358451655
604,27.05805097548633
605,41.132626417169504
606,39.74821966759289
607,33.50215157101499
608,27.273036580483385
609,41.1369550903273
610,34.61777811717706
611,36.62404226082364
612,33.240822724275105
613,68.32742237442567
614,32.017411747468245
615,32.35029910177526
616,45.69173034928805
617,32.24709469600397
618,38.667478891438094
619,42.32003180210137
620,51.01257891026777
621,56.388651821259145
622,32.05682587418793
623,51.75758691664643
624,44.84542538205409
625,28.946350847901623
626,65.02395776575433
627,51.10257597305733
628,53.653526946681694
629,26.76770394158617
630,49.068289614976
631,37.269156515450334
632,51.92745354398803
633,27.273036580483385
634,28.936349717384346
635,49.66469069630878
636,54.20673480760912
637,46.98860655299537
638,19.93704090909956
639,31.68438395018026
640,45.67442540647975
641,35.63903511731789
642,47.65237204403006
643,34.21888637214799
644,56.75486934949062
645,36.89649182527996
646,54.48692363169573
647,36.90174558998211
648,43.53194577650169
649,34.82898297439325
650,25.85967210755251
651,29.57447951986251
652,46.637571038327124
653,29.461681139489066
654,36.376650964736655
655,41.357322525572954
656,40.75068516198986
657,55.15647508905873
658,31.04165851087773
659,42.2280873243669
660,47.56560736871079
661,33.82461828933957
662,29.194939472046045
663,46.22253734710536
664,38.978520928031685
665,51.67653044939347
666,32.19498548400345
667,47.44529712076833
668,48.092973123171554
669,39.020284057552516
670,53.362499599757655
671,39.660694467632695
672,36.813107823981184
673,53.02027042920712
674,32.79479209197119
675,48.453569215549464
676,35.39631594456536
677,30.873802439952833
678,34.95752370330999
679,39.844347039279334
680,44.858525789332774
681,32.65182903055344
682,43.66551318990471
683,35.836641701358076
684,27.447845369747107
685,44.58246604099661
686,46.42065580173707
687,29.3068522497833
688,40.488801211863176
689,40.0977995450325
690,33.47707594322927
691,43.174125634722046
692,36.77052668637354
693,49.90553375551946
694,37.34541861898403
695,48.530208086797245
696,28.563103463987396
697,32.03286053593306
698,31.062523595063073
699,48.53562749105528
700,44.18333474563525
701,44.584846269352006
702,39.26883767905595
703,35.926878861059585
704,25.716760093404737
705,39.9268049458194
706,32.34792942770578
707,32.75702394056454
708,50.71746899569822
709,34.8146415579786
710,33.27879936056604
711,41.714445167303
712,30.76099040872834
713,25.262774418613418
714,38.73196015367438
715,41.39941921862124
716,28.931042227762852
717,46.93463576263501
718,49.46845074437195
719,23.696412666442466
720,41.91691635343129
721,52.849499296371604
722,39.62579363723325
723,35.42468696757486
724,39.49605304598709
725,33.544997781375855
726,38.80241070170555
727,31.518451331312512
728,28.316468923103947
729,33.98039571826488
730,30.87864731279194
731,54.446145434539346
732,49.118521979680104
733,34.07238003368617
734,34.194635409780275
735,52.508538508146785
736,40.71367940407621
737,42.22039933150509
738,26.53458661574395
739,41.1369550903273
740,56.51884109188382
741,24.096906835460665
742,28.815151652252496
743,33.81283990990207
744,43.09822516903441
745,27.23854397207908
746,29.280881861161312
747,41.84059230696551
748,39.051397935304756
749,53.363203731042866
750,64.15901622026497
751,34.466277157946536
752,45.117861565625944
753,58.41766281098079
754,55.10886634813042
755,48.552243502586286
756,42.64863435604299
757,44.57692545979916
758,37.55051437194889
759,43.315640840284985
760,41.51384290274628
761,52.11332367051764
762,39.872811048437526
763,48.79184037400952
764,45.809951001480414
765,42.994852039163575
766,45.02720802781645
767,28.83298845164012
768,48.51374153310019
769,32.702490222194754
770,54.1101671524749
771,36.916963498010546
772,40.770547141216106
773,28.33770593387853
774,42.65815620658118
775,45.33824192012721
776,49.85320922937337
777,40.340395040439006
778,32.14757313886517
779,37.741803427714416
780,39.041792622135844
781,41.65562021140211
782,41.781389730408044
783,52.64898240687627
784,36.40161752337413
785,35.49347722986215
786,28.338834399236468
787,39.00613556775884
788,45.46962752651093
789,33.215104650209994
790,42.584870321975615
791,45.91258040261604
792,44.24151279761577
793,51.635824086714464
794,38.36737871365234
795,34.506546288871846
796,47.69156104226138
797,42.664922786949646
798,33.46556311142183
799,44.95662546596688
800,34.9344523418224
801,31.308975684471367
802,31.810466835089137
803,26.689354390104672
804,46.98928622058791
805,51.13810853388401
806,49.31068151971828
807,31.176300348417172
808,32.07274892314895
809,38.27905663017404
810,51.91443895091502
811,33.305289229918216
812,40.01353627136536
813,42.501479280296124
814,30.531495883554513
815,47.649118484575425
816,34.23493544696048
817,44.28265588861274
818,49.29910919150251
819,45.679676032719065
820,43.08936643689752
821,26.89750309102804
822,25.219812800377326
823,38.40416236927702
824,30.6792677251278
825,40.42098838016999
826,28.026550630396027
827,47.69705403096671
828,47.06182142614388
829,31.397841283080528
830,46.10847936631287
831,23.845529399007436
832,40.78937899289388
833,51.47117227545036
834,42.92343301066411
835,43.35551514984978
836,41.258744584393924
837,40.44826215580126
838,39.31171513584191
839,41.40419512005722
840,42.64381975212334
841,55.977667235272
842,28.958492641879367
843,32.714777640169444
844,38.65086070220893
845,48.132060722402855
846,49.99336583904103
847,48.75831536656652
848,25.571616678451463
849,28.261692267738464
850,33.71291632060256
851,29.41465758251612
852,46.987060890373144
853,51.36976457929735
854,49.756727532641975
855,44.064858360006
856,29.075006200789822
857,35.79449448757509
858,51.512833776708554
859,64.98141789237755
860,28.304667822290206
861,27.49623538245718
862,49.13462795244938
863,53.937965636970986
864,45.12449939367559
865,44.15364000926178
866,26.285180388231595
867,37.52541237518639
868,44.88181698489274
869,32.849479811453875
870,37.78952551562951
871,28.316468923103947
872,42.149186552214005
873,44.03463610835826
874,32.27782612170601
875,50.37308896735731
876,41.88897745752156
877,44.92207052407264
878,27.80760908414132
879,36.103705809715095
880,27.273036580483385
881,47.18640430085268
882,38.918679455619454
883,57.337335838568876
884,43.72757136232916
885,37.10396094280969
886,29.159565218304397
887,53.33671257639268
888,29.349093533700444
889,26.109837600419407
890,54.947048709986795
891,57.09315347823181
892,34.543548610036986
893,32.656376454219625
894,57.749266849056525
895,59.899565995095294
896,28.92259769909962
897,32.948556189089985
898,53.79177704842817
899,30.646355764913412
900,30.904511762652287
901,49.90553375551946
902,51.90734477914689
903,37.83790099889553
904,47.77333141149501
905,26.54916751303393
906,38.26109798902425
907,42.905064920457
908,25.766923141964256
909,34.479049887668694
910,56.02103479845556
911,35.92628116106898
912,36.7399577009334
913,31.8258374847668
914,65.31881557641833
915,31.35541862551758
916,27.97698996308642
917,53.7206104272405
918,44.599501900554436
919,34.135510409604166
920,49.54887106187138
921,35.41161182876641
922,35.74005191791221
923,36.29115483971602
924,36.061565699370924
925,45.918177294408636
926,41.128951087132364
927,23.709785609793656
928,34.89184977867386
929,60.01435835832425
930,50.577024993914776
931,34.586945260037126
932,42.59863135621285
933,36.79448518678026
934,47.25101452376512
935,40.27141866374935
936,33.06084498657529
937,39.212137159217605
938,27.906920461548367
939,34.69112004321353
940,31.078323836057024
941,42.807751668161345
942,37.80935179153165
943,38.5567712905956
944,32.78340035041737
945,42.178964172691025
946,31.469534483239602
947,39.807753959501
948,42.01930217077255
949,50.353244021152875
950,42.98302060761404
951,47.478883868729454
952,50.90906708026602
953,43.79896599110171
954,44.041345411755415
955,50.934430642976736
956,40.131814559228296
957,30.498990847633515
958,41.65690408497255
959,29.540966717362224
960,36.71408553031724
961,47.72766001648293
962,36.74120671413807
963,41.75007181232364
964,44.32486712471071
965,39.2833977032507
966,49.384808244004645
967,40.28321842245009
968,55.824562796744594
969,29.3068522497833
970,30.178059559954157
971,42.773162167332416
972,37.48232298847408
973,36.194162400305466
974,40.3753945192197
975,44.13204363794388
976,52.977884121254476
977,37.3449109913241
978,30.836725976539455
979,38.39173711114093
980,40.79714719780388
981,23.678196525796757
982,45.72268874417919
983,50.807081655855434
984,63.26495438250242
985,38.13543454831577
986,33.61641543274381
987,42.802162866406
988,35.70658019749608
989,38.33074194586199
990,47.915589394843046
991,41.984985758463395
992,32.53906167844136
993,48.884579843540536
994,28.422757744527093
995,45.640027052388845
996,43.34953091858843
997,30.737656395515845
998,46.15255611292214
999,30.22184862034662
