id,outliers
244,2.8282
245,1.27083
246,0.73067
247,0.31726
248,0.41298
249,2.38757
250,0.49398
251,6.72921
252,0.47573
253,7.31736
254,0.99565
255,5.22662
256,1.74378
257,2.11246
258,1.44445
259,0.23289
260,3.23841
261,1.34754
262,1.40009
263,0.55565
264,1.65817
265,5.23141
266,3.36508
267,1.66849
268,0.9785
269,0.51147
270,2.20368
271,1.12773
272,0.88708
273,0.09201
274,3.16708
275,1.95102
276,0.55785
277,0.90225
278,1.15025
279,0.10153
280,2.68574
281,0.36186
282,1.0297
283,0.93766
284,2.27971
285,2.24705
286,1.61288
287,0.58534
288,0.85494
289,0.15586
290,4.00691
291,0.22115
292,2.41661
293,6.33582
294,4.29749
295,0.39816
296,1.16406
297,2.21387
298,1.2899
299,0.96403
300,0.49062
301,0.42945
302,2.05418
303,0.30854
304,0.49327
305,0.27731
306,0.66514
307,1.16303
308,0.77796
309,0.59579
310,1.55742
311,2.56092
312,0.99441
313,0.08146
314,0.94531
315,1.24104
316,0.36881
317,0.50102
318,0.56723
319,1.13931
320,0.51829
321,0.16788
322,2.77648
323,0.15208
324,0.52563
325,0.89373
326,0.48996
327,0.36796
328,0.21374
329,0.58849
330,2.23599
331,6.98479
332,1.19481
333,2.97634
334,0.37974
335,0.87557
336,0.11021
337,1.46981
338,0.55424
339,1.68577
340,1.92177
341,0.52189
342,0.14003
343,0.73008
344,0.26821
345,0.28921
346,0.69984
347,0.39585
348,0.77339
349,0.44851
350,0.71509
351,0.05616
352,1.94809
353,2.9319
354,2.18339
355,0.58144
356,0.23986
357,1.08337
358,2.65133
359,0.14646
360,1.27847
361,0.31201
362,0.7931
363,0.77888
364,0.18186
365,0.51561
366,1.49318
367,0.85853
368,1.00859
369,0.16323
370,2.35495
371,0.68622
372,0.40477
373,1.48885
374,0.20705
375,0.58694
376,7.78545
377,1.12174
378,2.20477
379,1.07173
380,0.34326
381,0.84401
382,0.40089
383,1.20062
384,0.29472
385,3.11234
386,0.18525
387,0.52501
388,0.55661
389,2.88289
390,3.04001
391,0.33364
392,0.18167
393,0.07568
394,0.6734
395,0.86301
396,0.06243
397,0.80562
398,0.49672
399,0.94699
400,1.58388
401,0.24273
402,1.96829
403,0.68104
404,1.66834
405,2.19442
406,0.81245
407,1.25457
408,6.03774
409,1.06192
410,0.33817
411,0.69608
412,0.41053
413,1.34757
414,3.13858
415,0.55925
416,0.17636
417,0.24168
418,0.18506
419,1.10569
420,1.49017
421,1.16753
422,0.94064
423,3.07704
424,0.1208
425,1.43272
426,4.25464
427,0.53148
428,0.91393
429,0.16803
430,1.18271
431,0.16629
432,0.55476
433,3.45039
434,0.49318
435,0.56714
436,0.21985
437,0.52572
438,1.01299
439,1.62382
440,1.10939
441,0.22068
442,1.11926
443,1.90318
444,0.94025
445,2.22943
446,4.84539
447,0.24733
448,0.80399
449,1.57749
450,1.52444
451,1.52255
452,1.13186
453,3.69992
454,0.13517
455,0.27518
456,0.97823
457,0.7455
458,0.1486
459,1.77508
460,2.68585
461,0.19493
462,0.88975
463,0.37085
464,2.30999
465,0.24223
466,2.59032
467,0.53691
468,1.39735
469,1.02767
470,0.66112
471,1.13532
472,0.95708
473,0.29619
474,0.76847
475,4.84053
476,0.08348
477,0.34872
478,0.54013
479,0.58379
480,0.28447
481,1.69553
482,0.682
483,0.40137
484,1.60271
485,0.73994
486,0.47433
487,0.3749
488,2.82714
489,0.99441
490,1.76899
491,3.50037
492,3.06345
493,2.03828
494,0.94205
495,0.89452
496,1.0413
497,0.61231
498,1.98956
499,0.31548
500,4.94173
501,0.09181
502,1.62029
503,1.24991
504,0.2039
505,0.73049
506,1.37719
507,0.8238
508,0.82313
509,0.45527
510,0.57733
511,0.07255
512,0.54867
513,1.23597
514,0.1078
515,4.28157
516,2.60609
517,0.99572
518,0.27765
519,4.04982
520,1.32085
521,0.37123
522,0.18333
523,1.36741
524,0.48476
525,2.64861
526,1.04344
527,0.43814
528,0.22382
529,0.05724
530,2.2263
531,2.01025
532,0.16323
533,1.54877
534,0.3599
535,3.05694
536,0.44209
537,0.21029
538,0.16718
539,0.3874
540,1.55147
541,0.57987
542,7.37689
543,0.36763
544,1.38999
545,2.89372
546,0.46846
547,2.09297
548,0.53118
549,2.16206
550,3.22909
551,0.86283
552,0.4144
553,0.18836
554,4.31261
555,2.63727
556,1.8084
557,0.2571
558,1.46671
559,0.89914
560,2.52915
561,1.65348
562,1.65015
563,0.21813
564,1.21483
565,1.36266
566,1.53889
567,0.78709
568,1.04506
569,4.47817
570,0.33588
571,0.63282
572,0.15221
573,1.70509
574,0.3045
575,0.25847
576,0.66998
577,3.07175
578,0.59224
579,0.77334
580,1.71175
581,0.36997
582,0.61576
583,3.99773
584,1.78954
585,0.43683
586,1.83494
587,0.20186
588,0.2535
589,0.30574
590,0.54473
591,0.32786
592,0.49135
593,2.96966
594,1.49513
595,0.39801
596,0.85801
597,0.17692
598,0.40806
599,1.89518
600,1.4325
601,2.81657
602,0.21417
603,2.98265
604,1.96948
605,3.12093
606,1.45482
607,2.51838
608,0.8981
609,0.10037
610,0.13677
611,0.1817
612,0.15756
613,2.61079
614,2.05422
615,0.77369
616,3.29873
617,1.59853
618,1.41037
619,0.57659
620,0.4356
621,6.20021
622,0.31683
623,0.39513
624,1.10246
625,0.11806
626,1.44396
627,1.66105
628,1.99618
629,0.42785
630,3.68575
631,0.9271
632,4.66669
633,0.8981
634,0.71597
635,0.63911
636,0.58987
637,2.32972
638,0.65486
639,0.66565
640,3.58732
641,0.10542
642,0.18308
643,0.85796
644,1.15775
645,0.51933
646,0.20067
647,1.23723
648,3.95157
649,0.30555
650,1.63523
651,0.5445
652,1.1644
653,2.78705
654,0.07383
655,2.25075
656,2.44181
657,4.00625
658,2.67517
659,0.2405
660,0.73232
661,1.16201
662,0.35627
663,1.90461
664,0.21478
665,0.0987
666,0.70964
667,0.98814
668,1.58671
669,1.85738
670,0.68346
671,0.46754
672,1.81572
673,2.92584
674,1.29308
675,1.56876
676,2.5242
677,0.26582
678,0.82927
679,0.88941
680,1.97567
681,0.60027
682,1.01797
683,0.6026
684,1.8162
685,2.18638
686,0.75154
687,2.82036
688,3.90816
689,0.28661
690,0.56648
691,0.3246
692,0.88916
693,0.25142
694,0.25645
695,0.194
696,0.26861
697,0.14533
698,1.64309
699,0.56722
700,0.99559
701,0.27788
702,0.2978
703,0.36629
704,1.23041
705,6.79092
706,0.28805
707,0.43909
708,0.63031
709,0.15916
710,2.6084
711,3.11991
712,0.73091
713,1.50732
714,0.72232
715,0.32644
716,0.26617
717,1.04706
718,0.60941
719,0.97926
720,0.33314
721,5.35269
722,1.75568
723,0.33627
724,2.81697
725,0.14177
726,0.71073
727,0.18854
728,0.15084
729,0.64591
730,2.18343
731,0.51881
732,1.37745
733,1.28649
734,0.40541
735,6.23312
736,0.48706
737,0.28058
738,0.341
739,0.10037
740,0.93243
741,0.3995
742,0.45511
743,0.43688
744,1.28684
745,0.94493
746,0.21424
747,0.73152
748,0.71262
749,1.03614
750,4.94747
751,1.7829
752,1.75339
753,1.25475
754,1.14941
755,0.41977
756,1.40092
757,1.64269
758,0.81868
759,1.36769
760,6.26685
761,2.75061
762,2.40808
763,2.27174
764,1.09786
765,4.85385
766,0.14417
767,0.08192
768,1.17296
769,0.12379
770,0.15124
771,4.04787
772,0.42082
773,0.17166
774,0.31281
775,0.5307
776,0.92947
777,0.9118
778,0.14691
779,0.39883
780,0.45608
781,0.38223
782,2.06421
783,0.98249
784,0.22227
785,0.45527
786,0.50338
787,0.24695
788,0.24381
789,2.03539
790,0.92493
791,0.11243
792,1.69487
793,0.08391
794,2.08515
795,0.2963
796,0.439
797,0.74762
798,0.23981
799,0.12554
800,0.06583
801,0.19278
802,1.23087
803,2.06127
804,0.8285
805,1.50596
806,0.28502
807,2.49449
808,0.05108
809,3.00481
810,0.58023
811,1.65612
812,0.23748
813,1.06564
814,0.84643
815,7.17792
816,0.40099
817,0.36441
818,1.83479
819,0.21929
820,0.66045
821,0.88568
822,0.22937
823,0.71258
824,2.50586
825,0.20487
826,0.23983
827,0.46658
828,0.98517
829,1.09448
830,0.50596
831,0.32453
832,0.62783
833,4.26246
834,0.34992
835,3.12305
836,1.43991
837,0.49521
838,0.39694
839,0.85456
840,0.61983
841,5.15039
842,0.16004
843,0.52561
844,0.40859
845,1.97263
846,0.76858
847,3.51647
848,0.20952
849,0.53648
850,1.41651
851,1.54633
852,0.42773
853,0.08668
854,0.14161
855,5.14767
856,0.33408
857,1.02399
858,2.54208
859,0.51005
860,0.26446
861,0.0946
862,1.426
863,2.40281
864,0.72093
865,1.29581
866,0.16311
867,0.30816
868,0.63429
869,0.57057
870,0.53725
871,0.15084
872,0.42916
873,2.46834
874,0.19579
875,1.95685
876,0.89513
877,0.09356
878,1.05261
879,1.09747
880,0.8981
881,0.41141
882,1.04265
883,6.30574
884,0.98192
885,0.99081
886,0.37509
887,0.76019
888,0.11369
889,0.84708
890,1.11209
891,7.32015
892,1.59767
893,0.28567
894,2.58162
895,0.73942
896,0.47499
897,0.25161
898,2.67766
899,0.31845
900,2.13661
901,0.25142
902,5.51203
903,0.53748
904,0.20294
905,0.31916
906,2.399
907,0.17692
908,1.74975
909,0.79615
910,1.88099
911,0.96332
912,0.42003
913,0.98384
914,3.95729
915,0.25741
916,1.3752
917,0.12712
918,0.94656
919,0.33034
920,0.07129
921,1.43435
922,0.67205
923,1.05222
924,0.32166
925,1.54534
926,0.51316
927,0.23295
928,0.33638
929,3.08684
930,1.37083
931,0.62447
932,3.02165
933,0.69682
934,2.06859
935,5.85305
936,0.08317
937,2.24041
938,0.2353
939,0.36337
940,0.41647
941,1.91232
942,2.06714
943,4.67413
944,0.0424
945,0.60821
946,1.78101
947,0.63452
948,0.24484
949,1.97316
950,3.27151
951,0.08436
952,0.50826
953,2.38206
954,5.46612
955,0.25048
956,3.16624
957,2.31888
958,1.19018
959,0.2838
960,0.79869
961,1.16515
962,0.84008
963,0.9535
964,0.7184
965,5.12632
966,5.38212
967,1.01339
968,0.70636
969,2.82036
970,0.48996
971,2.55476
972,0.15105
973,2.24528
974,0.47563
975,4.56798
976,0.93282
977,0.52238
978,0.13592
979,0.82504
980,2.44897
981,0.28547
982,1.02465
983,0.91996
984,0.82333
985,1.37027
986,1.31003
987,3.48923
988,2.0136
989,0.19919
990,3.67483
991,0.48988
992,0.41804
993,7.45486
994,2.66895
995,3.45606
996,1.04554
997,5.07634
998,0.47675
999,1.26157
